,Subject,Data,Group,RM_Vals,Group_Coded
679,59,0.003860658917287804,Co,11,0
680,59,0.010394070877617359,Co,12,0
681,59,-0.0005719866704428922,Co,13,0
682,59,0.06511051547082058,Co,14,0
683,59,-0.06511051547082058,Co,15,0
684,60,-0.013284137260580732,Co,1,0
685,60,-0.027610567885462768,Co,2,0
686,60,0.0025330034432497033,Co,3,0
687,60,-0.04994597163519417,Co,4,0
688,60,0.003514337257404049,Co,5,0
689,60,-0.0223381790618523,Co,6,0
690,60,-0.01716796286143434,Co,7,0
691,60,0.010904843773698738,Co,8,0
692,60,-0.008594330271515361,Co,9,0
693,60,-0.05303566405788058,Co,10,0
694,60,0.01921271163799746,Co,11,0
695,60,0.022110177353977377,Co,12,0
696,60,-0.016708623844502106,Co,13,0
697,60,-0.01122508197823796,Co,14,0
698,60,0.01122508197823796,Co,15,0
699,61,-0.02338801301232729,Co,1,0
700,61,-0.019938187337689248,Co,2,0
701,61,-0.030736973250482618,Co,3,0
702,61,-0.021004863797473225,Co,4,0
703,61,-0.03052087083447954,Co,5,0
704,61,-0.008901866954362833,Co,6,0
705,61,-0.008776825226584847,Co,7,0
706,61,-0.00017161155250904753,Co,8,0
707,61,-0.015020827534263669,Co,9,0
708,61,0.00115942956367511,Co,10,0
709,61,0.02197002936532362,Co,11,0
710,61,-0.006769264864603851,Co,12,0
711,61,-0.017478710319604837,Co,13,0
712,61,0.001338716814110505,Co,14,0
713,61,-0.0013387168141105119,Co,15,0
714,62,-0.0017043227172017505,Co,1,0
715,62,-0.0009647095420135671,Co,2,0
716,62,-0.03145221154222119,Co,3,0
717,62,-0.013917701035286403,Co,4,0
718,62,0.021938073523527342,Co,5,0
719,62,-0.024011780912528292,Co,6,0
720,62,-0.05542060009943307,Co,7,0
721,62,-0.0671074513420856,Co,8,0
722,62,-0.03196110456980434,Co,9,0
723,62,-0.02325552634107774,Co,10,0
724,62,-0.007391675934504193,Co,11,0
725,62,-0.029381528897448446,Co,12,0
726,62,-0.04918311542227548,Co,13,0
727,62,-0.005464099537142438,Co,14,0
728,62,0.005464099537142435,Co,15,0
729,63,-0.04742971460939647,Co,1,0
730,63,-0.07761401875489751,Co,2,0
731,63,-0.034927022774079344,Co,3,0
732,63,-0.03155360441816337,Co,4,0
733,63,-0.03071686229054144,Co,5,0
734,63,-0.05305384895568088,Co,6,0
735,63,-0.06207250299367076,Co,7,0
736,63,-0.02818084443650662,Co,8,0
737,63,-0.03719227691910738,Co,9,0
738,63,-0.01994222245776313,Co,10,0
739,63,-0.049099495385266506,Co,11,0
740,63,-0.04486956575319348,Co,12,0
741,63,-0.022345214984599696,Co,13,0
742,63,0.025629839724108774,Co,14,0
743,63,-0.025629839724108774,Co,15,0
744,64,-0.005099541776072244,Co,1,0
745,64,0.020173777037819654,Co,2,0
746,64,0.014030100705140859,Co,3,0
747,64,-0.05506119974032842,Co,4,0
748,64,-0.0258909773955294,Co,5,0
749,64,-0.016689740582227594,Co,6,0
750,64,0.01598057111111692,Co,7,0
751,64,0.02585286349881734,Co,8,0
752,64,-0.007294528448301068,Co,9,0
753,64,-0.019355078121018977,Co,10,0
754,64,-0.001901280728481211,Co,11,0
755,64,0.012814741220534942,Co,12,0
756,64,0.040236919841737176,Co,13,0
757,64,0.0009132875062546376,Co,14,0
758,64,-0.0009132875062546411,Co,15,0
759,65,-0.04057131761018366,Co,1,0
760,65,-0.02251044288578115,Co,2,0
761,65,-0.005958609101907868,Co,3,0
762,65,-0.0251340115632629,Co,4,0
763,65,-0.023492707440040308,Co,5,0
764,65,-0.01223371752973412,Co,6,0
765,65,-0.04787220498900629,Co,7,0
766,65,-0.02304586470933733,Co,8,0
767,65,-0.02720572893658626,Co,9,0
768,65,-0.017114883373832063,Co,10,0
769,65,-0.05530192749769333,Co,11,0
770,65,-0.01660833604014415,Co,12,0
771,65,-0.015615412574898277,Co,13,0
772,65,0.004129135575047745,Co,14,0
773,65,-0.0041291355750477515,Co,15,0
774,66,-0.005734904327546159,Co,1,0
775,66,-0.034304226047802124,Co,2,0
776,66,-0.007345105836964513,Co,3,0
777,66,-0.006731411584194637,Co,4,0
778,66,0.01483460207820711,Co,5,0
779,66,-0.013488462695488984,Co,6,0
780,66,-0.0038930096308811522,Co,7,0
781,66,0.010740888161716429,Co,8,0
782,66,-0.019712211490812082,Co,9,0
783,66,-0.010018286124140737,Co,10,0
784,66,0.007081724382062431,Co,11,0
785,66,0.01178856242784155,Co,12,0
786,66,-0.01526545575411286,Co,13,0
787,66,0.005905591258721161,Co,14,0
788,66,-0.005905591258721164,Co,15,0
789,67,-0.014699917917683472,Co,1,0
790,67,-0.007869059151367392,Co,2,0
791,67,-0.0056478764915262915,Co,3,0
792,67,-0.012453926700666926,Co,4,0
793,67,0.0054469413632031866,Co,5,0
794,67,-0.026506191865537078,Co,6,0
795,67,-0.01366627289557272,Co,7,0
796,67,-0.016596936082340568,Co,8,0
797,67,-0.008366841358018877,Co,9,0
798,67,-0.012792763117246114,Co,10,0
799,67,-0.006132921717919617,Co,11,0
800,67,-0.015261179829435543,Co,12,0
801,67,0.0027314302900667484,Co,13,0
802,67,0.013021862841226826,Co,14,0
803,67,-0.013021862841226825,Co,15,0
804,68,0.0138731086013649,Co,1,0
805,68,0.0037146819158751336,Co,2,0
806,68,0.01773071695538061,Co,3,0
807,68,0.006802494312164823,Co,4,0
808,68,-0.02576070257912909,Co,5,0
809,68,-0.02240499060707192,Co,6,0
810,68,0.011128547387579577,Co,7,0
811,68,-0.03548300634729447,Co,8,0
812,68,0.017554728603005387,Co,9,0
813,68,-0.0021246374645546885,Co,10,0
814,68,-0.01154281914137423,Co,11,0
815,68,0.007301373325888949,Co,12,0
816,68,0.0060752706252153645,Co,13,0
817,68,-0.0096129973534096,Co,14,0
818,68,0.0096129973534096,Co,15,0
819,69,-0.01796919306192727,Co,1,0
820,69,-0.006426981095453142,Co,2,0
821,69,0.012058869998189094,Co,3,0
822,69,-0.00878570068241956,Co,4,0
823,69,0.02202601165658484,Co,5,0
824,69,0.006564647896575078,Co,6,0
825,69,-0.00466039077178753,Co,7,0
826,69,-0.029540273711611425,Co,8,0
827,69,-0.02252614491849395,Co,9,0
828,69,0.013570108106157056,Co,10,0
829,69,0.00029795519689734123,Co,11,0
830,69,-0.01319513867405042,Co,12,0
831,69,0.00824958837950213,Co,13,0
832,69,-0.005675178204491923,Co,14,0
833,69,0.005675178204491926,Co,15,0
834,70,0.02428679518308811,Co,1,0
835,70,-0.0002254975640431263,Co,2,0
836,70,0.01002652459431939,Co,3,0
837,70,-0.016437415865907804,Co,4,0
838,70,-0.010891482029324813,Co,5,0
839,70,-0.01661838044741095,Co,6,0
840,70,-0.00026520060830219176,Co,7,0
841,70,-0.0063171930871077486,Co,8,0
842,70,-0.035854068547735894,Co,9,0
843,70,-0.002899833195457344,Co,10,0
844,70,-0.00601490450192697,Co,11,0
845,70,0.022733229474986096,Co,12,0
846,70,0.014114368453114617,Co,13,0
847,70,-0.0029695464166250313,Co,14,0
848,70,0.0029695464166250296,Co,15,0
849,71,0.052419263962494723,Co,1,0
850,71,0.0206706522434333,Co,2,0
851,71,0.014284313480986544,Co,3,0
852,71,0.015067735564315782,Co,4,0
853,71,0.015067461246547233,Co,5,0
854,71,0.022492186179996015,Co,6,0
855,71,0.012605828907919442,Co,7,0
856,71,0.0016824412460881549,Co,8,0
857,71,0.041729196667191826,Co,9,0
858,71,0.03682828540820627,Co,10,0
859,71,0.0015623202550975775,Co,11,0
860,71,-0.005009424470348609,Co,12,0
861,71,0.014054962201516483,Co,13,0
862,71,0.009002703501901377,Co,14,0
863,71,-0.009002703501901377,Co,15,0
864,72,0.012497711099356584,Co,1,0
865,72,0.03115604608856292,Co,2,0
866,72,0.03731619825776473,Co,3,0
867,72,0.045380225181762594,Co,4,0
868,72,0.027330992998897158,Co,5,0
869,72,0.015205648385146927,Co,6,0
870,72,0.02153881792052702,Co,7,0
871,72,0.030103161209356532,Co,8,0
872,72,-0.00720857172398586,Co,9,0
873,72,0.0347458605751815,Co,10,0
874,72,0.026822896817084798,Co,11,0
875,72,0.026289365432453415,Co,12,0
876,72,0.03138619039656541,Co,13,0
877,72,0.00549885432605949,Co,14,0
878,72,-0.00549885432605949,Co,15,0
879,73,0.10093512608628234,Co,1,0
880,73,0.0941477817645361,Co,2,0
881,73,0.10702514045021853,Co,3,0
882,73,0.05817446084407139,Co,4,0
883,73,0.07959374162478686,Co,5,0
884,73,0.052799372355068076,Co,6,0
885,73,0.0858813894856402,Co,7,0
886,73,0.07376595906084804,Co,8,0
887,73,0.03261913302026179,Co,9,0
888,73,0.04230141197700106,Co,10,0
889,73,0.06931630153983781,Co,11,0
890,73,0.0367923909517037,Co,12,0
891,73,0.02198701849977789,Co,13,0
892,73,0.011158305732703048,Co,14,0
893,73,-0.011158305732703048,Co,15,0
894,74,-0.01413640358552907,Co,1,0
895,74,0.016986752266081512,Co,2,0
896,74,-0.007485675017766856,Co,3,0
897,74,0.01719826957511974,Co,4,0
898,74,0.006189831506510644,Co,5,0
899,74,0.0007328350015370546,Co,6,0
900,74,0.0006420418506732587,Co,7,0
901,74,0.022757785776338108,Co,8,0
902,74,-0.004851411318259684,Co,9,0
903,74,-0.010042770073432423,Co,10,0
904,74,-0.011363426386657612,Co,11,0
905,74,-0.01312603236334464,Co,12,0
906,74,-0.023911798143477662,Co,13,0
907,74,0.008414983899195103,Co,14,0
908,74,-0.008414983899195103,Co,15,0
909,75,0.02282178905019937,Co,1,0
910,75,0.01091365167677412,Co,2,0
911,75,0.015454490394665649,Co,3,0
912,75,0.005973381395852965,Co,4,0
913,75,0.004050132197555114,Co,5,0
914,75,0.02776186764763093,Co,6,0
915,75,0.0057467555106763685,Co,7,0
916,75,0.01642601867759237,Co,8,0
917,75,-0.004918740552134024,Co,9,0
918,75,-0.002900531228791578,Co,10,0
919,75,0.0003469663757239257,Co,11,0
920,75,-0.011811779689227057,Co,12,0
921,75,-0.005114664752803633,Co,13,0
922,75,0.014804882704995484,Co,14,0
923,75,-0.014804882704995484,Co,15,0
924,76,0.03137270550775069,Co,1,0
925,76,0.010065653220354787,Co,2,0
926,76,0.009488553327908262,Co,3,0
927,76,0.02739765572031363,Co,4,0
928,76,0.0046670098485603675,Co,5,0
929,76,0.01818389825547097,Co,6,0
930,76,0.011399792397820014,Co,7,0
931,76,-0.011930576251440866,Co,8,0
932,76,0.02936122206445238,Co,9,0
933,76,0.013101137894755525,Co,10,0
934,76,-0.0020618289793744183,Co,11,0
935,76,0.0033739656799088562,Co,12,0
936,76,0.014745098750724165,Co,13,0
937,76,0.00010150382117728174,Co,14,0
938,76,-0.00010150382117728174,Co,15,0
939,77,0.07327246565863962,Co,1,0
940,77,0.045418022591049365,Co,2,0
941,77,0.05533136045353496,Co,3,0
942,77,0.06399479449640526,Co,4,0
943,77,0.016155264210716697,Co,5,0
944,77,0.05356029375499046,Co,6,0
945,77,0.02837653745080625,Co,7,0
946,77,0.06733931185700794,Co,8,0
947,77,0.04213611828576482,Co,9,0
948,77,0.025099256936501318,Co,10,0
949,77,0.01950163872954484,Co,11,0
950,77,0.012655370749428255,Co,12,0
951,77,0.0044651273108911186,Co,13,0
952,77,0.00446801557800141,Co,14,0
953,77,-0.00446801557800141,Co,15,0
954,78,0.053379941930894764,Co,1,0
955,78,0.07169509635298087,Co,2,0
956,78,0.032589708826670644,Co,3,0
957,78,0.02412554965526422,Co,4,0
958,78,0.05938930934143183,Co,5,0
959,78,0.017275656766358893,Co,6,0
960,78,0.025432974826912196,Co,7,0
961,78,0.006467160422108091,Co,8,0
962,78,-0.0016884296283086932,Co,9,0
963,78,0.028722796651961036,Co,10,0
964,78,0.0037275184129559394,Co,11,0
965,78,-0.03175704465186718,Co,12,0
966,78,-0.011535661426801866,Co,13,0
967,78,-0.01790596789240989,Co,14,0
968,78,0.01790596789240989,Co,15,0
969,79,-0.007073279841616644,Co,1,0
970,79,-0.03169757794191317,Co,2,0
971,79,-0.0005922253964246371,Co,3,0
972,79,-0.012560275424748801,Co,4,0
973,79,0.017326240632839284,Co,5,0
974,79,-0.006332921225600828,Co,6,0
975,79,-0.00580085280339517,Co,7,0
976,79,-0.0161782650644354,Co,8,0
977,79,0.003826003046911685,Co,9,0
978,79,-0.002616114140143737,Co,10,0
979,79,-0.009709022961460732,Co,11,0
980,79,0.004038663984517119,Co,12,0
981,79,-0.028289704460791792,Co,13,0
982,79,0.003973678850286028,Co,14,0
983,79,-0.003973678850286028,Co,15,0
984,80,0.0008911727547416572,Co,1,0
985,80,0.016411203091965806,Co,2,0
986,80,0.04763709872621665,Co,3,0
987,80,0.06756532694914276,Co,4,0
988,80,0.010501939019934358,Co,5,0
989,80,0.01701122458756725,Co,6,0
990,80,-0.0007817650830976765,Co,7,0
991,80,0.023754050407836735,Co,8,0
992,80,0.03624126877279051,Co,9,0
993,80,0.03100598616234125,Co,10,0
994,80,-0.010249723279284329,Co,11,0
995,80,-0.0013546289036626934,Co,12,0
996,80,-0.008875264335011531,Co,13,0
997,80,-0.00904905143706323,Co,14,0
998,80,0.00904905143706323,Co,15,0
999,81,0.02094127462376772,Co,1,0
1000,81,0.026279339444009377,Co,2,0
1001,81,0.0011489199087588477,Co,3,0
1002,81,0.029971021021815224,Co,4,0
1003,81,0.015607268853823195,Co,5,0
1004,81,0.021773124370658252,Co,6,0
1005,81,-0.03540601027095314,Co,7,0
1006,81,-0.019251312675191312,Co,8,0
1007,81,-0.006781470074971253,Co,9,0
1008,81,0.02628987336451892,Co,10,0
1009,81,0.043299670205227694,Co,11,0
1010,81,0.029803337740212328,Co,12,0
1011,81,0.003946491439386898,Co,13,0
1012,81,0.016883030931480386,Co,14,0
1013,81,-0.016883030931480386,Co,15,0
1014,82,-0.009270852186642493,Co,1,0
1015,82,0.015095311559569816,Co,2,0
1016,82,0.0006279174552370499,Co,3,0
1017,82,-0.01387528362551714,Co,4,0
1018,82,0.005103379807175994,Co,5,0
1019,82,-0.020705236686501503,Co,6,0
1020,82,0.007910927053274619,Co,7,0
1021,82,0.017446580306534586,Co,8,0
1022,82,0.03509021741270596,Co,9,0
1023,82,0.027333928769728986,Co,10,0
1024,82,0.015684511144726493,Co,11,0
1025,82,0.043413303415603566,Co,12,0
1026,82,0.013782149867048794,Co,13,0
1027,82,0.0258975908221033,Co,14,0
1028,82,-0.0258975908221033,Co,15,0
1029,83,-0.0062384650712002995,Co,1,0
1030,83,-0.016279174212712938,Co,2,0
1031,83,-0.03459435900408303,Co,3,0
1032,83,-0.02674393771776377,Co,4,0
1033,83,-0.010284140334877737,Co,5,0
1034,83,-0.020442997121065627,Co,6,0
1035,83,-0.025614150386629824,Co,7,0
1036,83,-0.025452695347911593,Co,8,0
1037,83,0.010095045755389258,Co,9,0
1038,83,-0.01741445881376885,Co,10,0
1039,83,-0.014878207214085493,Co,11,0
1040,83,0.0037526351643364306,Co,12,0
1041,83,-0.052925646521930436,Co,13,0
1042,83,-0.0283832351682848,Co,14,0
1043,83,0.0283832351682848,Co,15,0
1044,84,-0.02831200185651236,Co,1,0
1045,84,0.004041395123937589,Co,2,0
1046,84,0.01957807890873314,Co,3,0
1047,84,-0.0149253347807979,Co,4,0
1048,84,-0.0011040906624061714,Co,5,0
1049,84,0.016214491697966866,Co,6,0
1050,84,0.004925048157983147,Co,7,0
1051,84,-0.00406513404892239,Co,8,0
1052,84,0.005079477719853783,Co,9,0
1053,84,0.016099900327080512,Co,10,0
1054,84,-0.003188086876855976,Co,11,0
1055,84,0.015823670061986574,Co,12,0
1056,84,-0.015187026477512255,Co,13,0
1057,84,0.00914341660080232,Co,14,0
1058,84,-0.00914341660080232,Co,15,0
1059,85,-0.003983583941455203,Co,1,0
1060,85,0.01160140313472944,Co,2,0
1061,85,0.033408779355448656,Co,3,0
1062,85,0.017087904935086898,Co,4,0
1063,85,-0.014487430521124467,Co,5,0
1064,85,-0.004575176581393581,Co,6,0
1065,85,-0.01139899720111781,Co,7,0
1066,85,-0.03469767441389364,Co,8,0
1067,85,-0.02531257099623757,Co,9,0
1068,85,-0.03227254236351554,Co,10,0
1069,85,0.004257026013111573,Co,11,0
1070,85,-0.010857066649259112,Co,12,0
1071,85,0.02856327344034766,Co,13,0
1072,85,-0.02668723963423697,Co,14,0
1073,85,0.02668723963423697,Co,15,0
1074,86,0.023505094125291705,Co,1,0
1075,86,0.018280506537342013,Co,2,0
1076,86,-0.004859284950779915,Co,3,0
1077,86,0.022729399932246902,Co,4,0
1078,86,-0.02569937366268444,Co,5,0
1079,86,0.018022750922635007,Co,6,0
1080,86,0.010318517702132827,Co,7,0
1081,86,-0.004595041428699712,Co,8,0
1082,86,0.014153950437122437,Co,9,0
1083,86,0.02285110489369108,Co,10,0
1084,86,0.005888925852704879,Co,11,0
1085,86,0.01621560600261126,Co,12,0
1086,86,0.024888908181234508,Co,13,0
1087,86,0.001848573535232545,Co,14,0
1088,86,-0.0018485735352325467,Co,15,0
1089,87,0.07878630994633606,Co,1,0
1090,87,-0.038523734622129026,Co,2,0
1091,87,0.011425506484505582,Co,3,0
1092,87,-0.027139590846959827,Co,4,0
1093,87,-0.05297228427509355,Co,5,0
1094,87,-0.12680337653376508,Co,6,0
1095,87,-0.0008230578310404104,Co,7,0
1096,87,-0.0239595296258067,Co,8,0
1097,87,-0.0032738461673784986,Co,9,0
1098,87,-0.018308220265352722,Co,10,0
1099,87,0.01439806090849658,Co,11,0
1100,87,-0.0230797156087691,Co,12,0
1101,87,-0.017093750670674965,Co,13,0
1102,87,-0.0470771137370739,Co,14,0
1103,87,0.0470771137370739,Co,15,0
1104,88,0.032712549733039366,Co,1,0
1105,88,0.020147260108465844,Co,2,0
1106,88,-0.037741336791962427,Co,3,0
1107,88,0.015683538869509652,Co,4,0
1108,88,0.03553111043635671,Co,5,0
1109,88,-0.01714612235480453,Co,6,0
1110,88,-0.09837922862897311,Co,7,0
1111,88,-0.038790981251571745,Co,8,0
1112,88,0.01146795763196661,Co,9,0
1113,88,-0.013212491384998155,Co,10,0
1114,88,-0.001011245291322023,Co,11,0
1115,88,-0.057741584550608745,Co,12,0
1116,88,-0.026731765395304093,Co,13,0
1117,88,0.02831960788884824,Co,14,0
1118,88,-0.02831960788884824,Co,15,0
1119,89,0.005258439167672409,Co,1,0
1120,89,-0.050654906037199215,Co,2,0
1121,89,-0.006043613453076392,Co,3,0
1122,89,-0.03651227388413364,Co,4,0
1123,89,-0.004443797424125479,Co,5,0
1124,89,0.026299066867044307,Co,6,0
1125,89,-0.009750825333454149,Co,7,0
1126,89,0.06859883240859334,Co,8,0
1127,89,0.046585409981238314,Co,9,0
1128,89,-0.019040401340664485,Co,10,0
1129,89,-0.086520591235079,Co,11,0
1130,89,-0.048398578939478666,Co,12,0
1131,89,-0.0058177970156726485,Co,13,0
1132,89,-0.01592377348572835,Co,14,0
1133,89,0.01592377348572835,Co,15,0
1134,90,-0.008102382587623254,Co,1,0
1135,90,0.06444832951969025,Co,2,0
1136,90,0.04817040891427901,Co,3,0
1137,90,-2.108665813198643e-05,Co,4,0
1138,90,-0.019809908273507874,Co,5,0
1139,90,-0.005783437667933752,Co,6,0
1140,90,-0.02125276716181602,Co,7,0
1141,90,-0.026954548950600357,Co,8,0
1142,90,-0.051181151243437445,Co,9,0
1143,90,0.03415330023279569,Co,10,0
1144,90,0.024850195561776655,Co,11,0
1145,90,0.019556563269982518,Co,12,0
1146,90,0.041643091090552684,Co,13,0
1147,90,0.0,Co,15,0
1148,91,-0.10664950689177456,Co,1,0
1149,91,-0.03021000012400958,Co,2,0
1150,91,-0.005629778152072088,Co,3,0
1151,91,-0.11919861687087367,Co,4,0
1152,91,0.010772391695951166,Co,5,0
1153,91,-0.09865170604474421,Co,6,0
1154,91,-0.00828255379536678,Co,7,0
1155,91,-0.12085349686824493,Co,8,0
1156,91,-0.04982261528355126,Co,9,0
1157,91,0.014504334540891466,Co,10,0
1158,91,-0.0032682927426621825,Co,11,0
1159,91,-0.07351644003803899,Co,12,0
1160,91,-0.09023593150818066,Co,13,0
1161,91,-0.011722915180121604,Co,14,0
1162,91,0.011722915180121604,Co,15,0
1163,97,0.07303523100021325,Co,1,0
1164,97,0.03024158553657936,Co,2,0
1165,97,0.1273142474337785,Co,3,0
1166,97,0.08364482067113899,Co,4,0
1167,97,0.031041949096262844,Co,5,0
1168,97,0.0655621239319125,Co,6,0
1169,97,0.05028774340202207,Co,7,0
1170,97,0.1397526434700428,Co,8,0
1171,97,0.1089897215162055,Co,9,0
1172,97,0.018252521316014687,Co,10,0
1173,97,0.07786347983000995,Co,11,0
1174,97,-0.02215675812498094,Co,12,0
1175,97,0.03816234920700791,Co,13,0
1176,97,0.045911249539305664,Co,14,0
1177,97,-0.04591124953930567,Co,15,0
1178,98,0.031257595650096004,Co,1,0
1179,98,0.010825590105441284,Co,2,0
1180,98,-0.010747888137350795,Co,3,0
1181,98,0.05137872405939672,Co,4,0
1182,98,-0.03166854555807108,Co,5,0
1183,98,0.05660602148120231,Co,6,0
1184,98,0.05603896357774632,Co,7,0
1185,98,-0.012536911251429195,Co,8,0
1186,98,-0.0038781357313529136,Co,9,0
1187,98,0.04418299603308235,Co,10,0
1188,98,0.023000025430567155,Co,11,0
1189,98,0.048133977953229545,Co,12,0
1190,98,0.0034384392457246157,Co,13,0
1191,98,-0.038236782331855984,Co,14,0
1192,98,0.038236782331855984,Co,15,0
1193,99,0.058708185059506555,Co,1,0
1194,99,0.05674247325122362,Co,2,0
1195,99,0.11836619813327923,Co,3,0
1196,99,0.06091723640775557,Co,4,0
1197,99,0.06491341541340567,Co,5,0
1198,99,0.004581914868140274,Co,6,0
1199,99,0.03395011078098663,Co,7,0
1200,99,0.08438884714603571,Co,8,0
1201,99,0.03078933124461003,Co,9,0
1202,99,0.06103606917871412,Co,10,0
1203,99,0.029253570216517637,Co,11,0
1204,99,0.01905574168916716,Co,12,0
1205,99,0.008665119844604434,Co,13,0
1206,99,0.017945043649710772,Co,14,0
1207,99,-0.017945043649710772,Co,15,0
1208,100,0.026557583876680068,Co,1,0
1209,100,-0.03697818553918568,Co,2,0
1210,100,0.030368625385107616,Co,3,0
1211,100,0.036749716527645124,Co,4,0
1212,100,-0.01608070217915629,Co,5,0
1213,100,0.0651963031681609,Co,6,0
1214,100,0.07192440032753276,Co,7,0
1215,100,-0.05857755836107678,Co,8,0
1216,100,0.08013653266432295,Co,9,0
1217,100,0.035813957803221046,Co,10,0
1218,100,0.08005825211247039,Co,11,0
1219,100,0.05515876581486207,Co,12,0
1220,100,0.059556287819441556,Co,13,0
1221,100,0.029281024827671878,Co,14,0
1222,100,-0.029281024827671878,Co,15,0
1223,101,0.004296744364006074,Co,1,0
1224,101,-0.02250636599822261,Co,2,0
1225,101,-0.007603791324816261,Co,3,0
1226,101,0.02989102229420095,Co,4,0
1227,101,-0.0010472983256268505,Co,5,0
1228,101,-0.025464194316942246,Co,6,0
1229,101,0.0012290528124923126,Co,7,0
1230,101,-0.010284893555783435,Co,8,0
1231,101,0.03870669286445735,Co,9,0
1232,101,0.02056765926627789,Co,10,0
1233,101,0.03870872259140203,Co,11,0
1234,101,-0.017140031177421612,Co,12,0
1235,101,0.04581759170976069,Co,13,0
1236,101,0.01557668883756178,Co,14,0
1237,101,-0.01557668883756178,Co,15,0
1238,102,0.017380333519284606,Co,1,0
1239,102,-0.017664995708555134,Co,2,0
1240,102,0.0011442221393500505,Co,3,0
1241,102,0.013755626292536323,Co,4,0
1242,102,-0.00038952332181754496,Co,5,0
1243,102,0.049556051206190416,Co,6,0
1244,102,0.015707452952415865,Co,7,0
1245,102,0.047632522755307126,Co,8,0
1246,102,0.002576423494684546,Co,9,0
1247,102,-0.006092775845112404,Co,10,0
1248,102,-0.033537614337729324,Co,11,0
1249,102,0.014822396704808307,Co,12,0
1250,102,0.0016014079597240407,Co,13,0
1251,102,-0.009083288939697632,Co,14,0
1252,102,0.009083288939697632,Co,15,0
1253,103,0.01914490512557932,Co,1,0
1254,103,0.03509273827438461,Co,2,0
1255,103,0.01904470375017646,Co,3,0
1256,103,-0.0016259379850513608,Co,4,0
1257,103,0.006924923766604779,Co,5,0
1258,103,0.01696255297327202,Co,6,0
1259,103,0.031389336050725816,Co,7,0
1260,103,0.017268886023792958,Co,8,0
1261,103,0.006893420738414454,Co,9,0
1262,103,0.019469809863580205,Co,10,0
1263,103,-0.007437232132182392,Co,11,0
1264,103,0.004173038700686017,Co,12,0
1265,103,-0.00047113586290475906,Co,13,0
